time_s,fps,process_ms,nodes,objects,orphans,missions,trade_missions,ships,workers
3470.5,60.0,19.06,50,1977,2,0,0,3,15
3471.5,60.0,20.41,50,1977,2,0,0,3,15
3472.5,60.0,21.19,50,1977,2,0,0,3,15
3473.5,60.0,22.50,50,1977,2,0,0,3,15
3474.5,60.0,18.49,50,1977,2,0,0,3,15
3475.5,60.0,20.73,50,1977,2,0,0,3,15
3476.5,60.0,19.15,50,1977,2,0,0,3,15
3477.5,60.0,18.81,50,1977,2,0,0,3,15
3478.5,60.0,21.69,50,1977,2,0,0,3,15
3479.5,60.0,20.42,50,1977,2,0,0,3,15
3480.5,60.0,20.31,50,1977,2,0,0,3,15
3481.5,60.0,19.42,50,1977,2,0,0,3,15
3482.5,60.0,18.63,50,1977,2,0,0,3,15
3483.5,60.0,21.01,50,1977,2,0,0,3,15
3484.5,60.0,23.64,50,1977,2,0,0,3,15
3485.5,60.0,18.55,50,1977,2,0,0,3,15
3486.5,60.0,19.75,50,1977,2,0,0,3,15
3487.5,60.0,20.44,50,1977,2,0,0,3,15
3488.5,60.0,19.56,50,1977,2,0,0,3,15
3489.5,60.0,18.83,50,1977,2,0,0,3,15
3490.5,60.0,19.57,50,1977,2,0,0,3,15
3491.5,60.0,20.86,50,1977,2,0,0,3,15
3492.5,60.0,19.04,50,1977,2,0,0,3,15
3493.5,60.0,22.56,50,1977,2,0,0,3,15
3494.5,60.0,20.16,50,1977,2,0,0,3,15
3495.5,60.0,19.89,50,1977,2,0,0,3,15
3496.5,60.0,20.35,50,1977,2,0,0,3,15
3497.5,60.0,20.26,50,1977,2,0,0,3,15
3498.5,60.0,20.13,50,1977,2,0,0,3,15
3499.5,60.0,18.40,50,1977,2,0,0,3,15
3500.5,60.0,20.53,50,1977,2,0,0,3,15
3501.5,60.0,21.49,50,1977,2,0,0,3,15
3502.5,60.0,19.80,50,1977,2,0,0,3,15
3503.5,60.0,19.90,50,1977,2,0,0,3,15
3504.5,60.0,21.13,50,1977,2,0,0,3,15
3505.5,60.0,19.81,50,1977,2,0,0,3,15
3506.5,60.0,20.37,50,1977,2,0,0,3,15
3507.5,60.0,18.64,50,1977,2,0,0,3,15
3508.5,60.0,19.90,50,1977,2,0,0,3,15
3509.5,60.0,19.10,50,1977,2,0,0,3,15
3510.5,60.0,20.97,50,1977,2,0,0,3,15
3511.5,60.0,19.78,50,1977,2,0,0,3,15
3512.5,60.0,18.49,50,1977,2,0,0,3,15
3513.5,60.0,20.07,50,1977,2,0,0,3,15
3514.5,60.0,21.26,50,1977,2,0,0,3,15
3515.5,60.0,21.11,50,1977,2,0,0,3,15
3516.5,60.0,19.02,50,1977,2,0,0,3,15
3517.5,60.0,19.15,50,1977,2,0,0,3,15
3518.5,60.0,20.62,50,1977,2,0,0,3,15
3519.5,60.0,19.38,50,1977,2,0,0,3,15
3520.5,60.0,20.46,50,1977,2,0,0,3,15
3521.5,60.0,18.93,50,1977,2,0,0,3,15
3522.5,60.0,20.00,50,1977,2,0,0,3,15
3523.5,60.0,18.72,50,1977,2,0,0,3,15
3524.5,60.0,19.26,50,1977,2,0,0,3,15
3525.5,60.0,19.70,50,1977,2,0,0,3,15
3526.5,60.0,18.94,50,1977,2,0,0,3,15
3527.5,60.0,22.51,50,1977,2,0,0,3,15
3528.5,60.0,18.55,50,1977,2,0,0,3,15
3529.5,60.0,18.22,50,1977,2,0,0,3,15
3530.5,60.0,18.60,50,1977,2,0,0,3,15
3531.5,60.0,18.11,50,1977,2,0,0,3,15
3532.5,60.0,22.34,50,1977,2,0,0,3,15
3533.5,60.0,18.81,50,1977,2,0,0,3,15
3534.5,60.0,19.56,50,1977,2,0,0,3,15
3535.5,60.0,19.80,50,1977,2,0,0,3,15
3536.5,60.0,18.83,50,1977,2,0,0,3,15
3537.5,60.0,18.69,50,1977,2,0,0,3,15
3538.5,60.0,18.93,50,1977,2,0,0,3,15
3539.5,60.0,19.02,50,1977,2,0,0,3,15
3540.5,60.0,19.02,50,1977,2,0,0,3,15
3541.5,60.0,18.81,50,1977,2,0,0,3,15
3542.5,60.0,18.34,50,1977,2,0,0,3,15
3543.5,60.0,18.21,50,1977,2,0,0,3,15
3544.5,60.0,18.47,50,1977,2,0,0,3,15
3545.5,60.0,20.19,50,1977,2,0,0,3,15
3546.5,60.0,19.03,50,1977,2,0,0,3,15
3547.5,60.0,19.75,50,1977,2,0,0,3,15
3548.5,60.0,18.12,50,1977,2,0,0,3,15
3549.5,60.0,18.74,50,1977,2,0,0,3,15
3550.5,60.0,18.92,50,1977,2,0,0,3,15
3551.5,60.0,18.27,50,1977,2,0,0,3,15
3552.5,60.0,18.37,50,1977,2,0,0,3,15
3553.5,60.0,18.86,50,1977,2,0,0,3,15
3554.5,60.0,19.23,50,1977,2,0,0,3,15
3555.5,60.0,18.52,50,1977,2,0,0,3,15
3556.5,60.0,18.93,50,1977,2,0,0,3,15
3557.5,60.0,18.56,50,1977,2,0,0,3,15
3558.5,60.0,18.78,50,1977,2,0,0,3,15
3559.5,60.0,18.50,50,1977,2,0,0,3,15
3560.5,60.0,18.46,50,1977,2,0,0,3,15
3561.5,60.0,18.79,50,1977,2,0,0,3,15
3562.5,60.0,18.74,50,1977,2,0,0,3,15
3563.5,60.0,18.75,50,1977,2,0,0,3,15
3564.5,60.0,19.14,50,1977,2,0,0,3,15
3565.5,60.0,18.47,50,1977,2,0,0,3,15
3566.5,60.0,18.56,50,1977,2,0,0,3,15
3567.5,60.0,18.66,50,1977,2,0,0,3,15
3568.5,60.0,18.80,50,1977,2,0,0,3,15
3569.5,60.0,19.42,50,1977,2,0,0,3,15
3570.5,60.0,18.56,50,1977,2,0,0,3,15
3571.5,60.0,18.19,50,1977,2,0,0,3,15
3572.5,60.0,18.11,50,1977,2,0,0,3,15
3573.5,60.0,18.42,50,1977,2,0,0,3,15
3574.5,60.0,18.81,50,1977,2,0,0,3,15
3575.5,60.0,17.90,50,1977,2,0,0,3,15
3576.5,60.0,18.63,50,1977,2,0,0,3,15
3577.5,60.0,18.26,50,1977,2,0,0,3,15
3578.5,60.0,18.72,50,1977,2,0,0,3,15
3579.5,60.0,18.64,50,1977,2,0,0,3,15
3580.5,60.0,18.65,50,1977,2,0,0,3,15
3581.5,60.0,19.11,50,1977,2,0,0,3,15
3582.5,60.0,18.10,50,1977,2,0,0,3,15
3583.5,60.0,18.98,50,1977,2,0,0,3,15
3584.5,60.0,18.83,50,1977,2,0,0,3,15
3585.5,60.0,18.93,50,1977,2,0,0,3,15
3586.5,60.0,18.91,50,1977,2,0,0,3,15
3587.5,60.0,18.95,50,1977,2,0,0,3,15
3588.5,60.0,18.11,50,1977,2,0,0,3,15
3589.5,60.0,18.46,50,1977,2,0,0,3,15
3590.5,60.0,18.63,50,1977,2,0,0,3,15
3591.5,60.0,19.07,50,1977,2,0,0,3,15
3592.5,60.0,18.28,50,1977,2,0,0,3,15
3593.5,60.0,22.03,50,1977,2,0,0,3,15
3594.5,60.0,19.12,50,1977,2,0,0,3,15
3595.5,60.0,18.66,50,1977,2,0,0,3,15
3596.5,60.0,19.52,50,1977,2,0,0,3,15
3597.5,60.0,18.74,50,1977,2,0,0,3,15
3598.5,60.0,17.93,50,1977,2,0,0,3,15
3599.5,60.0,18.65,50,1977,2,0,0,3,15
3600.5,60.0,18.17,50,1977,2,0,0,3,15
3601.5,60.0,18.53,50,1977,2,0,0,3,15
3602.5,60.0,18.07,50,1977,2,0,0,3,15
3603.5,60.0,18.75,50,1977,2,0,0,3,15
3604.5,60.0,18.75,50,1977,2,0,0,3,15
3605.5,60.0,18.00,50,1977,2,0,0,3,15
3606.5,60.0,18.79,50,1977,2,0,0,3,15
3607.5,60.0,18.14,50,1977,2,0,0,3,15
3608.5,60.0,18.34,50,1977,2,0,0,3,15
3609.5,60.0,18.52,50,1977,2,0,0,3,15
3610.5,60.0,19.25,50,1977,2,0,0,3,15
3611.5,60.0,18.74,50,1977,2,0,0,3,15
3612.5,60.0,18.46,50,1977,2,0,0,3,15
3613.5,60.0,18.44,50,1977,2,0,0,3,15
3614.5,60.0,27.34,50,1977,2,0,0,3,15
3615.5,60.0,18.03,50,1977,2,0,0,3,15
3616.5,60.0,18.85,50,1977,2,0,0,3,15
3617.5,60.0,18.32,50,1977,2,0,0,3,15
3618.5,59.0,32.70,50,1977,2,0,0,3,15
3619.5,60.0,19.60,50,1977,2,0,0,3,15
3620.5,60.0,20.81,50,1977,2,0,0,3,15
3621.5,60.0,20.61,50,1977,2,0,0,3,15
3622.5,60.0,20.50,50,1977,2,0,0,3,15
3623.5,60.0,19.94,50,1977,2,0,0,3,15
3624.5,60.0,22.66,50,1977,2,0,0,3,15
3625.5,60.0,20.89,50,1977,2,0,0,3,15
3626.5,60.0,18.96,50,1977,2,0,0,3,15
3627.5,60.0,19.81,50,1977,2,0,0,3,15
3628.5,60.0,18.85,50,1977,2,0,0,3,15
3629.5,60.0,19.96,50,1977,2,0,0,3,15
3630.5,60.0,21.35,50,1977,2,0,0,3,15
3631.5,60.0,22.06,50,1977,2,0,0,3,15
3632.5,60.0,20.29,50,1977,2,0,0,3,15
3633.5,60.0,18.16,50,1977,2,0,0,3,15
3634.5,60.0,18.77,50,1977,2,0,0,3,15
3635.5,60.0,20.28,50,1977,2,0,0,3,15
3636.5,60.0,20.20,50,1977,2,0,0,3,15
3637.5,60.0,19.46,50,1977,2,0,0,3,15
3638.5,60.0,19.91,50,1977,2,0,0,3,15
3639.5,60.0,18.61,50,1977,2,0,0,3,15
3640.5,60.0,20.05,50,1977,2,0,0,3,15
3641.5,60.0,18.38,50,1977,2,0,0,3,15
3642.5,60.0,20.45,50,1977,2,0,0,3,15
3643.5,60.0,20.14,50,1977,2,0,0,3,15
3644.5,60.0,19.54,50,1977,2,0,0,3,15
3645.5,60.0,22.18,50,1977,2,0,0,3,15
3646.5,60.0,21.36,50,1977,2,0,0,3,15
3647.5,60.0,19.90,50,1977,2,0,0,3,15
3648.5,60.0,20.15,50,1977,2,0,0,3,15
3649.5,60.0,19.11,50,1977,2,0,0,3,15
3650.5,60.0,19.89,50,1977,2,0,0,3,15
3651.5,60.0,19.25,50,1977,2,0,0,3,15
3652.5,60.0,20.73,50,1977,2,0,0,3,15
3653.5,60.0,19.43,50,1977,2,0,0,3,15
3654.5,60.0,18.83,50,1977,2,0,0,3,15
3655.5,60.0,19.83,50,1977,2,0,0,3,15
3656.5,60.0,19.50,50,1977,2,0,0,3,15
3657.5,60.0,20.21,50,1977,2,0,0,3,15
3658.5,60.0,20.99,50,1977,2,0,0,3,15
3659.5,60.0,22.77,50,1977,2,0,0,3,15
3660.5,60.0,19.44,50,1977,2,0,0,3,15
3661.5,60.0,21.63,50,1977,2,0,0,3,15
3662.5,60.0,19.82,50,1977,2,0,0,3,15
3663.5,60.0,22.31,50,1977,2,0,0,3,15
3664.5,60.0,21.08,50,1977,2,0,0,3,15
3665.5,60.0,19.21,50,1977,2,0,0,3,15
3666.5,60.0,19.23,50,1977,2,0,0,3,15
3667.5,60.0,20.26,50,1977,2,0,0,3,15
3668.5,60.0,19.55,50,1977,2,0,0,3,15
3669.5,60.0,24.30,50,1977,2,0,0,3,15
3670.5,60.0,20.96,50,1977,2,0,0,3,15
3671.5,60.0,19.08,50,1977,2,0,0,3,15
3672.5,60.0,19.59,50,1977,2,0,0,3,15
3673.5,60.0,19.01,50,1977,2,0,0,3,15
3674.5,60.0,20.37,50,1977,2,0,0,3,15
3675.5,60.0,20.50,50,1977,2,0,0,3,15
3676.5,60.0,20.17,50,1977,2,0,0,3,15
3677.5,60.0,18.57,50,1977,2,0,0,3,15
3678.5,60.0,19.73,50,1977,2,0,0,3,15
3679.5,60.0,18.86,50,1977,2,0,0,3,15
3680.5,60.0,20.72,50,1977,2,0,0,3,15
3681.5,60.0,22.04,50,1977,2,0,0,3,15
3682.5,60.0,19.41,50,1977,2,0,0,3,15
3683.5,60.0,19.13,50,1977,2,0,0,3,15
3684.5,60.0,21.35,50,1977,2,0,0,3,15
3685.5,60.0,19.35,50,1977,2,0,0,3,15
3686.5,60.0,19.64,50,1977,2,0,0,3,15
3687.5,60.0,20.68,50,1977,2,0,0,3,15
3688.5,60.0,20.12,50,1977,2,0,0,3,15
3689.5,60.0,18.81,50,1977,2,0,0,3,15
3690.5,60.0,19.35,50,1977,2,0,0,3,15
3691.5,60.0,20.39,50,1977,2,0,0,3,15
3692.5,60.0,19.04,50,1977,2,0,0,3,15
3693.5,60.0,19.58,50,1977,2,0,0,3,15
3694.5,60.0,20.72,50,1977,2,0,0,3,15
3695.5,60.0,19.99,50,1977,2,0,0,3,15
3696.5,60.0,19.28,50,1977,2,0,0,3,15
3697.5,60.0,19.62,50,1977,2,0,0,3,15
3698.5,60.0,18.80,50,1977,2,0,0,3,15
3699.5,60.0,19.64,50,1977,2,0,0,3,15
3700.5,60.0,19.88,50,1977,2,0,0,3,15
3701.5,60.0,19.51,50,1977,2,0,0,3,15
3702.5,60.0,21.03,50,1977,2,0,0,3,15
3703.5,60.0,19.11,50,1977,2,0,0,3,15
3704.5,60.0,19.85,50,1977,2,0,0,3,15
3705.5,60.0,21.21,50,1977,2,0,0,3,15
3706.5,60.0,19.70,50,1977,2,0,0,3,15
3707.5,60.0,19.72,50,1977,2,0,0,3,15
3708.5,60.0,20.32,50,1977,2,0,0,3,15
3709.5,60.0,19.47,50,1977,2,0,0,3,15
3710.5,60.0,19.89,50,1977,2,0,0,3,15
3711.5,60.0,18.34,50,1977,2,0,0,3,15
3712.5,60.0,22.83,50,1977,2,0,0,3,15
3713.5,60.0,20.71,50,1977,2,0,0,3,15
3714.5,60.0,20.32,50,1977,2,0,0,3,15
3715.5,60.0,18.32,50,1977,2,0,0,3,15
3716.5,60.0,20.43,50,1977,2,0,0,3,15
3717.5,60.0,19.92,50,1977,2,0,0,3,15
3718.5,60.0,19.86,50,1977,2,0,0,3,15
3719.5,60.0,20.70,50,1977,2,0,0,3,15
3720.5,60.0,19.69,50,1977,2,0,0,3,15
3721.5,60.0,20.21,50,1977,2,0,0,3,15
3722.5,60.0,23.85,50,1977,2,0,0,3,15
3723.5,60.0,20.87,50,1977,2,0,0,3,15
3724.5,60.0,19.13,50,1977,2,0,0,3,15
3725.5,60.0,20.67,50,1977,2,0,0,3,15
3726.5,60.0,18.78,50,1977,2,0,0,3,15
3727.5,60.0,20.03,50,1977,2,0,0,3,15
3728.5,60.0,19.48,50,1977,2,0,0,3,15
3729.5,60.0,22.62,50,1977,2,0,0,3,15
3730.5,60.0,20.54,50,1977,2,0,0,3,15
3731.5,60.0,20.26,50,1977,2,0,0,3,15
3732.5,60.0,18.79,50,1977,2,0,0,3,15
3733.5,60.0,18.85,50,1977,2,0,0,3,15
3734.5,59.0,33.71,50,1977,2,0,0,3,15
3735.5,60.0,19.09,50,1977,2,0,0,3,15
3736.5,60.0,19.96,50,1977,2,0,0,3,15
3737.5,60.0,18.22,50,1977,2,0,0,3,15
3738.5,60.0,20.34,50,1977,2,0,0,3,15
3739.5,60.0,20.15,50,1977,2,0,0,3,15
3740.5,60.0,19.48,50,1977,2,0,0,3,15
3741.5,60.0,18.94,50,1977,2,0,0,3,15
3742.5,60.0,18.53,50,1977,2,0,0,3,15
3743.5,60.0,20.12,50,1977,2,0,0,3,15
3744.5,60.0,19.05,50,1977,2,0,0,3,15
3745.5,60.0,20.37,50,1977,2,0,0,3,15
3746.5,60.0,20.95,50,1977,2,0,0,3,15
3747.5,60.0,18.17,50,1977,2,0,0,3,15
3748.5,60.0,20.30,50,1977,2,0,0,3,15
3749.5,60.0,18.87,50,1977,2,0,0,3,15
3750.5,60.0,21.12,50,1977,2,0,0,3,15
3751.5,60.0,18.18,50,1977,2,0,0,3,15
3752.5,60.0,21.14,50,1977,2,0,0,3,15
3753.5,60.0,20.22,50,1977,2,0,0,3,15
3754.5,60.0,21.94,50,1977,2,0,0,3,15
3755.5,60.0,21.41,50,1977,2,0,0,3,15
3756.5,60.0,20.81,50,1977,2,0,0,3,15
3757.5,60.0,21.10,50,1977,2,0,0,3,15
3758.5,60.0,19.94,50,1977,2,0,0,3,15
3759.5,60.0,20.15,50,1977,2,0,0,3,15
3760.5,60.0,19.82,50,1977,2,0,0,3,15
3761.5,60.0,19.40,50,1977,2,0,0,3,15
3762.5,60.0,21.55,50,1977,2,0,0,3,15
3763.5,60.0,22.26,50,1977,2,0,0,3,15
3764.5,60.0,21.57,50,1977,2,0,0,3,15
3765.5,60.0,18.01,50,1977,2,0,0,3,15
3766.5,60.0,19.28,50,1977,2,0,0,3,15
3767.5,60.0,20.33,50,1977,2,0,0,3,15
3768.5,60.0,18.46,50,1977,2,0,0,3,15
3769.5,60.0,24.48,50,1977,2,0,0,3,15
3770.5,60.0,19.56,50,1977,2,0,0,3,15
3771.5,60.0,21.67,50,1977,2,0,0,3,15
3772.5,60.0,18.39,50,1977,2,0,0,3,15
3773.5,60.0,19.28,50,1977,2,0,0,3,15
3774.5,60.0,20.55,50,1977,2,0,0,3,15
3775.5,60.0,20.06,50,1977,2,0,0,3,15
3776.5,60.0,19.13,50,1977,2,0,0,3,15
3777.5,60.0,19.79,50,1977,2,0,0,3,15
3778.5,60.0,18.49,50,1977,2,0,0,3,15
3779.5,60.0,18.86,50,1977,2,0,0,3,15
3780.5,60.0,20.31,50,1977,2,0,0,3,15
3781.5,60.0,21.08,50,1977,2,0,0,3,15
3782.5,60.0,19.45,50,1977,2,0,0,3,15
3783.5,60.0,18.21,50,1977,2,0,0,3,15
3784.5,60.0,18.06,50,1977,2,0,0,3,15
3785.6,59.0,32.62,50,1977,2,0,0,3,15
3786.6,60.0,18.12,50,1977,2,0,0,3,15
3787.6,60.0,18.52,50,1977,2,0,0,3,15
3788.6,60.0,19.21,50,1977,2,0,0,3,15
3789.6,60.0,18.56,50,1977,2,0,0,3,15
3790.6,60.0,18.69,50,1977,2,0,0,3,15
3791.6,60.0,18.74,50,1977,2,0,0,3,15
3792.6,60.0,18.97,50,1977,2,0,0,3,15
3793.6,59.0,29.03,50,1977,2,0,0,3,15
3794.6,60.0,24.10,50,1977,2,0,0,3,15
3795.6,60.0,20.21,50,1977,2,0,0,3,15
3796.6,60.0,20.30,50,1977,2,0,0,3,15
3797.6,60.0,18.63,50,1977,2,0,0,3,15
3798.6,60.0,18.41,50,1977,2,0,0,3,15
3799.6,60.0,19.02,50,1977,2,0,0,3,15
3800.6,60.0,18.35,50,1977,2,0,0,3,15
3801.6,60.0,19.00,50,1977,2,0,0,3,15
3802.6,60.0,20.09,50,1977,2,0,0,3,15
3803.6,60.0,18.30,50,1977,2,0,0,3,15
3804.6,60.0,19.15,50,1977,2,0,0,3,15
3805.6,60.0,19.69,50,1977,2,0,0,3,15
3806.6,60.0,18.63,50,1977,2,0,0,3,15
3807.6,60.0,18.20,50,1977,2,0,0,3,15
3808.6,60.0,17.77,50,1977,2,0,0,3,15
3809.6,60.0,18.22,50,1977,2,0,0,3,15
3810.6,60.0,18.19,50,1977,2,0,0,3,15
3811.6,60.0,18.29,50,1977,2,0,0,3,15
3812.6,60.0,18.81,50,1977,2,0,0,3,15
3813.6,60.0,18.67,50,1977,2,0,0,3,15
3814.6,60.0,18.87,50,1977,2,0,0,3,15
3815.6,60.0,20.21,50,1977,2,0,0,3,15
3816.6,60.0,18.00,50,1977,2,0,0,3,15
3817.6,60.0,18.21,50,1977,2,0,0,3,15
3818.6,60.0,18.31,50,1977,2,0,0,3,15
3819.6,60.0,18.58,50,1977,2,0,0,3,15
3820.6,60.0,18.43,50,1977,2,0,0,3,15
3821.6,60.0,19.10,50,1977,2,0,0,3,15
3822.6,60.0,18.27,50,1977,2,0,0,3,15
3823.6,60.0,19.52,50,1977,2,0,0,3,15
3824.6,60.0,17.96,50,1977,2,0,0,3,15
3825.6,60.0,18.96,50,1977,2,0,0,3,15
3826.6,60.0,18.45,50,1977,2,0,0,3,15
3827.6,60.0,18.96,50,1977,2,0,0,3,15
3828.6,60.0,19.48,50,1977,2,0,0,3,15
3829.6,60.0,18.23,50,1977,2,0,0,3,15
3830.6,60.0,19.43,50,1977,2,0,0,3,15
3831.6,60.0,19.95,50,1977,2,0,0,3,15
3832.6,60.0,18.45,50,1977,2,0,0,3,15
3833.6,60.0,19.06,50,1977,2,0,0,3,15
3834.6,60.0,18.67,50,1977,2,0,0,3,15
3835.6,60.0,18.43,50,1977,2,0,0,3,15
3836.6,60.0,18.01,50,1977,2,0,0,3,15
3837.6,60.0,18.31,50,1977,2,0,0,3,15
3838.6,60.0,18.35,50,1977,2,0,0,3,15
3839.6,60.0,18.35,50,1977,2,0,0,3,15
3840.6,60.0,18.32,50,1977,2,0,0,3,15
3841.6,60.0,20.62,50,1977,2,0,0,3,15
3842.6,60.0,18.79,50,1977,2,0,0,3,15
3843.6,60.0,18.42,50,1977,2,0,0,3,15
3844.6,60.0,19.20,50,1977,2,0,0,3,15
3845.6,60.0,18.66,50,1977,2,0,0,3,15
3846.6,60.0,18.60,50,1977,2,0,0,3,15
3847.6,60.0,17.91,50,1977,2,0,0,3,15
3848.6,60.0,22.18,50,1977,2,0,0,3,15
3849.6,60.0,17.67,50,1977,2,0,0,3,15
3850.6,60.0,20.48,50,1977,2,0,0,3,15
